fid             , centroid_lat         , centroid_lon      , phaq, phkc, area    , county                                                                         , county_iso
ken_soil_ph.2744, -2.550082863406099   , 37.60505774226778 ,  7.5,  6.3, 0.012844, Kajiado                                                                        , KE-10
ken_soil_ph.2745, -2.744001444232467   , 38.250197063248955,  5.7,  4.4, 0.107302, Makueni                                                                        , KE-23
ken_soil_ph.2747, -2.4292344049805528  , 37.452214827596556,  6.8,  5.6, 0.000552, Kajiado                                                                        , KE-10
ken_soil_ph.2749, -2.4530201846765363  , 37.580960418449784,  6.8,  6.1, 0.001736, Kajiado                                                                        , KE-10
ken_soil_ph.2750, -2.4418238142277198  , 38.51230373471651 ,  7.8,  7.1, 0.002159, Kitui                                                                          , KE-18
ken_soil_ph.2754, -2.473023327445642   , 40.03416132668024 ,  6.3,  5.2, 0.007075, Tana River                                                                     , KE-40
ken_soil_ph.2756, -2.4447573927498913  , 39.377548976304894,  6.4,  5.3, 0.000332, Tana River                                                                     , KE-40
ken_soil_ph.2757, -2.712128632849261   , 38.639414043033   ,  5.7,  4.4, 0.1229  , Kitui                                                                          , KE-18
ken_soil_ph.2759, -2.4636097040644387  , 37.39964425318872 ,  6.8,  5.6, 0.000931, Kajiado                                                                        , KE-10
ken_soil_ph.2760, -2.526622548149935   , 39.32670164929398 ,  7.3,  6.6, 0.015485, Tana River                                                                     , KE-40
ken_soil_ph.2763, -2.5663386945980418  , 39.93393027314625 ,  8.0,  6.9, 0.003619, Tana River                                                                     , KE-40
ken_soil_ph.2767, -2.6645641390605794  , 40.005512456126596,  5.9,  5.3, 0.011627, Kilifi                                                                         , KE-14
ken_soil_ph.2769, -2.888195934504723   , 38.679654901535244,  6.3,  4.9, 0.031114, Kitui                                                                          , KE-18
ken_soil_ph.2773, -2.5693948986941226  , 38.894883913601966,  7.3,  6.2, 0.023234, Tana River                                                                     , KE-40
ken_soil_ph.2783, -2.6503885622487284  , 39.08193199627392 ,  7.3,  6.6, 0.039511, Tana River                                                                     , KE-40
ken_soil_ph.2784, -2.7101502874739336  , 40.07300800237012 ,  6.3,  5.2, 0.00654 , Kilifi                                                                         , KE-14
ken_soil_ph.2787, -2.5913674954718418  , 37.688757282250876,  7.8,  7.0, 0.00545 , Kajiado                                                                        , KE-10
ken_soil_ph.2788, -2.5433009772358206  , 40.60716459863725 ,  5.8,  5.3, 0.002069, Lamu                                                                           , KE-21
ken_soil_ph.2789, -2.532365648899639   , 40.49062488925546 ,  5.8,  5.3, 0.001555, Lamu                                                                           , KE-21
ken_soil_ph.2791, -2.546240333071875   , 39.66008339824065 ,  6.6,  4.9, 0.001692, Tana River                                                                     , KE-40
ken_soil_ph.2798, -2.5942907380951676  , 37.08213815710667 ,  7.8,  6.8, 0.005458, Kajiado                                                                        , KE-10
ken_soil_ph.2799, -2.6249705719738103  , 37.1530129374333  ,  8.7,  7.2, 0.012125, Arusha                                                                         , TZ-01
ken_soil_ph.2810, -2.5989819862109846  , 39.67912541252013 ,  6.6,  4.9, 0.002107, Tana River                                                                     , KE-40
ken_soil_ph.2815, -2.6144334024688964  , 37.55373988406865 ,  6.8,  6.1, 0.002169, Kajiado                                                                        , KE-10
ken_soil_ph.2819, -2.6441051129180475  , 37.0407418873725  ,  8.0,  6.9, 0.003665, Arusha                                                                         , TZ-01
ken_soil_ph.2823, -2.641839609610956   , 39.3469747852839  ,  7.3,  6.6, 0.00296 , Tana River                                                                     , KE-40
ken_soil_ph.2825, -2.673228887628686   , 39.94321077015277 ,  6.6,  4.9, 0.004235, Kilifi                                                                         , KE-14
ken_soil_ph.2827, -2.660430670800513   , 38.810443179490385,  5.6,  4.8, 0.001246, Kitui                                                                          , KE-18
ken_soil_ph.2829, -2.708948163814244   , 39.856430580623304,  5.9,  5.1, 0.010199, Kilifi                                                                         , KE-14
ken_soil_ph.2830, -2.668472117234699   , 39.61388083579174 ,  6.6,  4.9, 0.002468, Kilifi                                                                         , KE-14
ken_soil_ph.2838, -2.690691291186694   , 39.63410311788654 ,  6.6,  4.9, 0.00097 , Kilifi                                                                         , KE-14
ken_soil_ph.2840, -2.6972454575876617  , 38.8604155037976  ,  5.6,  4.8, 0.001283, Kitui                                                                          , KE-18
ken_soil_ph.2844, -2.6965531499449336  , 38.88677733445539 ,  6.4,  5.4, 0.000643, Kitui                                                                          , KE-18
ken_soil_ph.2845, -2.7975198244035684  , 39.999711240922316,  5.9,  5.1, 0.010431, Kilifi                                                                         , KE-14
ken_soil_ph.2848, -2.885504797581384   , 40.172900210064554,  5.8,  5.3, 0.011789, Kilifi                                                                         , KE-14
ken_soil_ph.2849, -2.720794754013661   , 37.400663105550976,  7.6,  7.1, 0.004424, Kajiado                                                                        , KE-10
ken_soil_ph.2851, -2.735299962418296   , 38.866165376071116,  6.4,  5.4, 0.002075, Kitui                                                                          , KE-18
ken_soil_ph.2852, -2.747548129345469   , 38.91037148938901 ,  7.3,  6.2, 0.004102, Kitui                                                                          , KE-18
ken_soil_ph.2853, -2.7875074161490385  , 38.971128067342704,  7.3,  6.6, 0.006452, Kitui                                                                          , KE-18
ken_soil_ph.2857, -2.760272914228326   , 37.34224927140192 ,  7.4,  6.4, 0.008828, Arusha                                                                         , TZ-01
ken_soil_ph.2861, -2.817504270058482   , 39.95232916667158 ,  6.6,  4.9, 0.010973, Kilifi                                                                         , KE-14
ken_soil_ph.2863, -3.008398719783752   , 37.582651026999294,  7.6,  7.1, 0.087001, Kilimanjaro                                                                    , TZ-09
ken_soil_ph.2865, -2.7881016086559924  , 39.83937981837076 ,  6.6,  4.9, 0.003041, Kilifi                                                                         , KE-14
ken_soil_ph.2866, -2.832290782217479   , 38.99678854348654 ,  6.4,  5.4, 0.018212, Kitui                                                                          , KE-18
ken_soil_ph.2867, -2.7627527532764504  , 39.64552825108862 ,  6.6,  4.9, 0.001565, Kilifi                                                                         , KE-14
ken_soil_ph.2870, -2.8407107420568414  , 39.18510792671127 ,  7.3,  6.6, 0.044594, Tana River                                                                     , KE-40
ken_soil_ph.2871, -2.7689400369024693  , 37.560006610619304,  7.6,  7.1, 0.002171, Kajiado                                                                        , KE-10
ken_soil_ph.2874, -2.7712492627614806  , 39.74741740185267 ,  6.6,  4.9, 0.000558, Kilifi                                                                         , KE-14
ken_soil_ph.2875, -2.8257795913983674  , 39.427444618432986,  7.8,  6.8, 0.010059, Kilifi                                                                         , KE-14
ken_soil_ph.2877, -2.8688699679896907  , 39.87556913545091 ,  5.9,  5.1, 0.010684, Kilifi                                                                         , KE-14
ken_soil_ph.2878, -2.8187378399575214  , 38.46700571138147 ,  6.3,  4.9, 0.001229, Makueni                                                                        , KE-23
ken_soil_ph.2881, -2.874699225892311   , 39.42760202719392 ,  8.0,  6.9, 0.015861, Kilifi                                                                         , KE-14
ken_soil_ph.2882, -2.8072152895394638  , 37.54559141679508 ,  7.4,  6.4, 0.001112, Kajiado                                                                        , KE-10
ken_soil_ph.2884, -2.819105500546903   , 39.938923320346596,  5.9,  5.1, 0.000953, Kilifi                                                                         , KE-14
ken_soil_ph.2885, -2.9249809094015466  , 39.572513389553784,  8.3,  6.9, 0.017439, Kilifi                                                                         , KE-14
ken_soil_ph.2887, -2.8235215476170894  , 39.5757563455138  ,  8.3,  6.9, 0.000995, Kilifi                                                                         , KE-14
ken_soil_ph.2889, -2.964848240342753   , 39.37655467005066 ,  7.8,  6.8, 0.049089, Tana River                                                                     , KE-40
ken_soil_ph.2890, -2.8585190307912884  , 39.76597346046998 ,  5.9,  5.1, 0.001465, Kilifi                                                                         , KE-14
ken_soil_ph.2891, -2.8830997505807745  , 38.828351224041704,  5.8,  4.7, 0.001943, Kitui                                                                          , KE-18
ken_soil_ph.2892, -2.867912939869597   , 40.04172140222132 ,  5.9,  5.3, 0.00133 , Kilifi                                                                         , KE-14
ken_soil_ph.2893, -2.9052113287532424  , 38.58688452438956 ,  5.7,  4.4, 0.003172, Makueni                                                                        , KE-23
ken_soil_ph.2898, -2.9046209525506423  , 39.31018344180794 ,  7.3,  6.6, 0.004937, Tana River                                                                     , KE-40
ken_soil_ph.2902, -2.9911093430301205  , 39.89410109261693 ,  6.6,  4.9, 0.007519, Kilifi                                                                         , KE-14
ken_soil_ph.2906, -2.968269939062029   , 39.04934500371549 ,  6.4,  5.4, 0.013384, Tana River                                                                     , KE-40
ken_soil_ph.2907, -2.9957847151304233  , 38.18688439986253 ,  6.4,  5.3, 0.00552 , Taita Taveta                                                                   , KE-39
ken_soil_ph.2908, -2.9886660173327626  , 39.74672823877421 ,  6.6,  4.9, 0.009138, Kilifi                                                                         , KE-14
ken_soil_ph.2910, -2.982588752442344   , 38.847067349561044,  5.8,  4.7, 0.007548, Kitui                                                                          , KE-18
ken_soil_ph.2912, -2.9418088972540235  , 40.00639018394919 ,  6.6,  4.9, 0.002383, Kilifi                                                                         , KE-14
